8	0	0	376.251	307.146
9	0	0	391.53	306.843
6	0	0	341.259	307.904
7	0	0	356.138	307.605
4	0	0	307.275	308.567
5	0	0	321.607	308.496
0	0	0	239.599	310.091
1	0	0	253.558	309.742
2	0	0	273.278	309.498
3	0	0	287.604	309.238
8	1	0	375.062	325.973
9	1	0	393.134	325.747
4	1	0	305.899	327.075
6	1	0	340.099	326.74
7	1	0	357.61	326.408
0	1	0	239.859	327.05
3	1	0	289.068	327.484
5	1	0	323.011	326.976
2	1	0	272.043	327.875
1	1	0	255.248	328.131
2	2	0	272.29	347.208
5	2	0	323.113	346.79
6	2	0	340.238	346.606
7	2	0	357.808	346.271
8	2	0	375.463	346.091
9	2	0	393.258	345.93
1	2	0	255.71	347.413
3	2	0	289.091	347.032
4	2	0	306.028	346.945
0	2	0	240.612	348.975
0	3	0	241.428	365.534
4	3	0	306.638	366.59
5	3	0	323.647	366.456
9	3	0	393.64	366.114
1	3	0	256.665	366.799
2	3	0	273.086	366.737
3	3	0	289.75	366.718
6	3	0	340.786	366.395
7	3	0	358.153	366.228
8	3	0	375.894	366.196
1	4	0	257.574	385.982
3	4	0	290.788	386.009
5	4	0	324.529	386.164
7	4	0	358.974	386.224
9	4	0	394.282	386.31
2	4	0	274.085	386.051
4	4	0	307.699	386.125
6	4	0	341.615	386.197
8	4	0	376.533	386.258
0	4	0	242.554	387.442
0	5	0	243.392	403.901
2	5	0	275.151	405.329
6	5	0	342.561	405.826
1	5	0	258.59	405.298
3	5	0	291.833	405.488
4	5	0	308.722	405.602
5	5	0	325.588	405.766
7	5	0	359.99	405.959
9	5	0	395.125	406.204
8	5	0	377.425	406.12
1	6	0	259.328	424.377
5	6	0	326.226	425.32
2	6	0	275.925	424.724
4	6	0	309.318	425.176
6	6	0	343.373	425.573
7	6	0	360.663	425.792
0	6	0	244.361	425.499
3	6	0	292.576	424.994
8	6	0	378.044	426.043
9	6	0	395.821	426.262
0	7	0	244.465	442.43
1	7	0	258.431	442.462
2	7	0	277.495	442.871
3	7	0	291.531	443.219
4	7	0	311.042	443.568
5	7	0	325.536	443.658
6	7	0	345.127	444.198
7	7	0	360.02	444.385
8	7	0	379.919	444.93
9	7	0	395.008	445.193

