0	0	0	398.924	294.663
1	0	0	420.401	294.844
2	0	0	449.187	295.077
3	0	0	470.712	295.358
4	0	0	499.326	295.662
5	0	0	520.794	295.802
6	0	0	549.101	296.165
7	0	0	571.372	296.347
8	0	0	600.079	296.596
9	0	0	622.371	296.657
0	1	0	398.786	316.755
2	1	0	447.111	319.017
4	1	0	497.285	319.647
6	1	0	547.299	320.163
1	1	0	422.158	318.717
8	1	0	597.896	320.905
9	1	0	623.564	321.19
3	1	0	472.158	319.326
5	1	0	522.272	319.915
7	1	0	572.716	320.51
1	2	0	422.034	343.966
3	2	0	471.886	344.791
5	2	0	521.949	345.301
7	2	0	572.338	346.124
0	2	0	399.035	345.51
2	2	0	446.965	344.278
4	2	0	496.982	344.997
9	2	0	623.263	346.936
6	2	0	547.009	345.746
8	2	0	597.637	346.586
0	3	0	398.929	367.131
2	3	0	447.014	369.621
4	3	0	496.879	370.46
6	3	0	546.724	371.33
1	3	0	422.177	369.145
7	3	0	572.143	371.734
8	3	0	597.422	372.251
3	3	0	471.809	370.043
5	3	0	521.78	370.938
9	3	0	622.99	372.688
1	4	0	422.402	394.373
3	4	0	472.057	395.272
0	4	0	399.575	395.919
7	4	0	572.023	397.357
2	4	0	447.186	394.863
8	4	0	597.228	397.876
9	4	0	622.85	398.504
4	4	0	496.894	395.806
5	4	0	521.751	396.282
6	4	0	546.807	396.754
0	5	0	399.57	417.138
2	5	0	447.341	419.713
4	5	0	497.162	420.765
1	5	0	422.547	419.124
6	5	0	546.783	421.869
3	5	0	472.142	420.168
8	5	0	597.23	423.069
5	5	0	521.974	421.22
7	5	0	571.959	422.484
9	5	0	622.691	423.646
1	6	0	422.501	444.175
3	6	0	472.173	445.128
5	6	0	521.835	446.435
0	6	0	400.079	445.578
7	6	0	571.902	447.714
2	6	0	447.447	444.668
4	6	0	497.116	445.749
9	6	0	622.451	449.078
6	6	0	546.72	447.023
8	6	0	597.044	448.41
0	7	0	399.41	467.33
1	7	0	419.883	467.308
2	7	0	448.936	468.484
3	7	0	469.705	468.579
4	7	0	498.68	469.773
5	7	0	519.626	469.986
6	7	0	548.217	471.109
7	7	0	569.897	471.283
8	7	0	598.338	472.553
9	7	0	620.424	472.921

